Year_Factor,State_Factor,building_class,facility_type,floor_area,year_built,energy_star_rating,ELEVATION,january_min_temp,january_avg_temp,january_max_temp,february_min_temp,february_avg_temp,february_max_temp,march_min_temp,march_avg_temp,march_max_temp,april_min_temp,april_avg_temp,april_max_temp,may_min_temp,may_avg_temp,may_max_temp,june_min_temp,june_avg_temp,june_max_temp,july_min_temp,july_avg_temp,july_max_temp,august_min_temp,august_avg_temp,august_max_temp,september_min_temp,september_avg_temp,september_max_temp,october_min_temp,october_avg_temp,october_max_temp,november_min_temp,november_avg_temp,november_max_temp,december_min_temp,december_avg_temp,december_max_temp,cooling_degree_days,heating_degree_days,precipitation_inches,snowfall_inches,snowdepth_inches,avg_temp,days_below_30F,days_below_20F,days_below_10F,days_below_0F,days_above_80F,days_above_90F,days_above_100F,days_above_110F,direction_max_wind_speed,direction_peak_wind_speed,max_wind_speed,days_with_fog,site_eui,id
1,State_1,Residential,Mixed_Use_Predominantly_Commercial,63250,1924,,120.1,36,50.5,68,35,50.58928571,73,40,53.69354839,80,41,55.5,78,46,56.85483871,84,50,60.5,90,52,62.72580645,84,52,62.16129032,85,52,64.65,90,47,63.01612903,83,43,53.8,72,36,49.27419355,71,115,2960,16.59,0,0,56.97260274,0,0,0,0,14,0,0,0,,,,,24.91374804,67
1,State_1,Commercial,Warehouse_Nonrefrigerated,63971,2003,,120.1,36,50.5,68,35,50.58928571,73,40,53.69354839,80,41,55.5,78,46,56.85483871,84,50,60.5,90,52,62.72580645,84,52,62.16129032,85,52,64.65,90,47,63.01612903,83,43,53.8,72,36,49.27419355,71,115,2960,16.59,0,0,56.97260274,0,0,0,0,14,0,0,0,,,,,25.81108915,68
1,State_1,Commercial,Public_Assembly_Entertainment_culture,60171,1905,,120.1,36,50.5,68,35,50.58928571,73,40,53.69354839,80,41,55.5,78,46,56.85483871,84,50,60.5,90,52,62.72580645,84,52,62.16129032,85,52,64.65,90,47,63.01612903,83,43,53.8,72,36,49.27419355,71,115,2960,16.59,0,0,56.97260274,0,0,0,0,14,0,0,0,,,,,26.3,69
1,State_1,Commercial,Retail_Enclosed_mall,328873,1915,73,120.1,36,50.5,68,35,50.58928571,73,40,53.69354839,80,41,55.5,78,46,56.85483871,84,50,60.5,90,52,62.72580645,84,52,62.16129032,85,52,64.65,90,47,63.01612903,83,43,53.8,72,36,49.27419355,71,115,2960,16.59,0,0,56.97260274,0,0,0,0,14,0,0,0,,,,,27.89029269,70
1,State_1,Commercial,Retail_Enclosed_mall,84868,1960,,120.1,36,50.5,68,35,50.58928571,73,40,53.69354839,80,41,55.5,78,46,56.85483871,84,50,60.5,90,52,62.72580645,84,52,62.16129032,85,52,64.65,90,47,63.01612903,83,43,53.8,72,36,49.27419355,71,115,2960,16.59,0,0,56.97260274,0,0,0,0,14,0,0,0,,,,,28.029089,71
1,State_1,Commercial,Warehouse_Nonrefrigerated,285047,1961,57,120.1,36,50.5,68,35,50.58928571,73,40,53.69354839,80,41,55.5,78,46,56.85483871,84,50,60.5,90,52,62.72580645,84,52,62.16129032,85,52,64.65,90,47,63.01612903,83,43,53.8,72,36,49.27419355,71,115,2960,16.59,0,0,56.97260274,0,0,0,0,14,0,0,0,,,,,30.10141403,72
1,State_1,Commercial,Office_Uncategorized,76620,1911,99,120.1,36,50.5,68,35,50.58928571,73,40,53.69354839,80,41,55.5,78,46,56.85483871,84,50,60.5,90,52,62.72580645,84,52,62.16129032,85,52,64.65,90,47,63.01612903,83,43,53.8,72,36,49.27419355,71,115,2960,16.59,0,0,56.97260274,0,0,0,0,14,0,0,0,,,,,30.18697956,73
1,State_1,Commercial,Retail_Vehicle_dealership_showroom,91088,1927,,120.1,36,50.5,68,35,50.58928571,73,40,53.69354839,80,41,55.5,78,46,56.85483871,84,50,60.5,90,52,62.72580645,84,52,62.16129032,85,52,64.65,90,47,63.01612903,83,43,53.8,72,36,49.27419355,71,115,2960,16.59,0,0,56.97260274,0,0,0,0,14,0,0,0,,,,,30.1959488,74
1,State_1,Commercial,Warehouse_Nonrefrigerated,162478,1956,,120.1,36,50.5,68,35,50.58928571,73,40,53.69354839,80,41,55.5,78,46,56.85483871,84,50,60.5,90,52,62.72580645,84,52,62.16129032,85,52,64.65,90,47,63.01612903,83,43,53.8,72,36,49.27419355,71,115,2960,16.59,0,0,56.97260274,0,0,0,0,14,0,0,0,,,,,31.09406992,75
1,State_1,Commercial,Office_Uncategorized,98804,1907,91,120.1,36,50.5,68,35,50.58928571,73,40,53.69354839,80,41,55.5,78,46,56.85483871,84,50,60.5,90,52,62.72580645,84,52,62.16129032,85,52,64.65,90,47,63.01612903,83,43,53.8,72,36,49.27419355,71,115,2960,16.59,0,0,56.97260274,0,0,0,0,14,0,0,0,,,,,31.26838536,76
1,State_1,Commercial,Retail_Enclosed_mall,294475,1906,71,120.1,36,50.5,68,35,50.58928571,73,40,53.69354839,80,41,55.5,78,46,56.85483871,84,50,60.5,90,52,62.72580645,84,52,62.16129032,85,52,64.65,90,47,63.01612903,83,43,53.8,72,36,49.27419355,71,115,2960,16.59,0,0,56.97260274,0,0,0,0,14,0,0,0,,,,,32.79349802,77
1,State_1,Commercial,Retail_Uncategorized,55600,1951,90,120.1,36,50.5,68,35,50.58928571,73,40,53.69354839,80,41,55.5,78,46,56.85483871,84,50,60.5,90,52,62.72580645,84,52,62.16129032,85,52,64.65,90,47,63.01612903,83,43,53.8,72,36,49.27419355,71,115,2960,16.59,0,0,56.97260274,0,0,0,0,14,0,0,0,,,,,33.59457894,78
1,State_1,Commercial,Warehouse_Nonrefrigerated,52000,1961,91,120.1,36,50.5,68,35,50.58928571,73,40,53.69354839,80,41,55.5,78,46,56.85483871,84,50,60.5,90,52,62.72580645,84,52,62.16129032,85,52,64.65,90,47,63.01612903,83,43,53.8,72,36,49.27419355,71,115,2960,16.59,0,0,56.97260274,0,0,0,0,14,0,0,0,,,,,37.2,79
1,State_1,Commercial,Office_Uncategorized,198612,1915,92,120.1,36,50.5,68,35,50.58928571,73,40,53.69354839,80,41,55.5,78,46,56.85483871,84,50,60.5,90,52,62.72580645,84,52,62.16129032,85,52,64.65,90,47,63.01612903,83,43,53.8,72,36,49.27419355,71,115,2960,16.59,0,0,56.97260274,0,0,0,0,14,0,0,0,,,,,37.60927315,80
1,State_1,Commercial,Office_Uncategorized,91995,1925,100,120.1,36,50.5,68,35,50.58928571,73,40,53.69354839,80,41,55.5,78,46,56.85483871,84,50,60.5,90,52,62.72580645,84,52,62.16129032,85,52,64.65,90,47,63.01612903,83,43,53.8,72,36,49.27419355,71,115,2960,16.59,0,0,56.97260274,0,0,0,0,14,0,0,0,,,,,39,81
1,State_1,Commercial,Office_Uncategorized,108000,1924,94,120.1,36,50.5,68,35,50.58928571,73,40,53.69354839,80,41,55.5,78,46,56.85483871,84,50,60.5,90,52,62.72580645,84,52,62.16129032,85,52,64.65,90,47,63.01612903,83,43,53.8,72,36,49.27419355,71,115,2960,16.59,0,0,56.97260274,0,0,0,0,14,0,0,0,,,,,40.45622427,82
1,State_1,Commercial,Office_Uncategorized,216259,1912,85,120.1,36,50.5,68,35,50.58928571,73,40,53.69354839,80,41,55.5,78,46,56.85483871,84,50,60.5,90,52,62.72580645,84,52,62.16129032,85,52,64.65,90,47,63.01612903,83,43,53.8,72,36,49.27419355,71,115,2960,16.59,0,0,56.97260274,0,0,0,0,14,0,0,0,,,,,43.09475934,83
1,State_1,Commercial,Office_Uncategorized,79425,1964,98,120.1,36,50.5,68,35,50.58928571,73,40,53.69354839,80,41,55.5,78,46,56.85483871,84,50,60.5,90,52,62.72580645,84,52,62.16129032,85,52,64.65,90,47,63.01612903,83,43,53.8,72,36,49.27419355,71,115,2960,16.59,0,0,56.97260274,0,0,0,0,14,0,0,0,,,,,44.72665319,84
1,State_1,Commercial,Retail_Uncategorized,57690,1953,56,120.1,36,50.5,68,35,50.58928571,73,40,53.69354839,80,41,55.5,78,46,56.85483871,84,50,60.5,90,52,62.72580645,84,52,62.16129032,85,52,64.65,90,47,63.01612903,83,43,53.8,72,36,49.27419355,71,115,2960,16.59,0,0,56.97260274,0,0,0,0,14,0,0,0,,,,,44.89556554,85
1,State_1,Commercial,Commercial_Other,51276,1957,,120.1,36,50.5,68,35,50.58928571,73,40,53.69354839,80,41,55.5,78,46,56.85483871,84,50,60.5,90,52,62.72580645,84,52,62.16129032,85,52,64.65,90,47,63.01612903,83,43,53.8,72,36,49.27419355,71,115,2960,16.59,0,0,56.97260274,0,0,0,0,14,0,0,0,,,,,48.50528483,86
1,State_1,Commercial,Lodging_Hotel,525313,1983,88,120.1,36,50.5,68,35,50.58928571,73,40,53.69354839,80,41,55.5,78,46,56.85483871,84,50,60.5,90,52,62.72580645,84,52,62.16129032,85,52,64.65,90,47,63.01612903,83,43,53.8,72,36,49.27419355,71,115,2960,16.59,0,0,56.97260274,0,0,0,0,14,0,0,0,,,,,50.09935175,87
1,State_1,Commercial,Lodging_Hotel,431887,1911,89,120.1,36,50.5,68,35,50.58928571,73,40,53.69354839,80,41,55.5,78,46,56.85483871,84,50,60.5,90,52,62.72580645,84,52,62.16129032,85,52,64.65,90,47,63.01612903,83,43,53.8,72,36,49.27419355,71,115,2960,16.59,0,0,56.97260274,0,0,0,0,14,0,0,0,,,,,52.4,88
1,State_1,Commercial,Lodging_Hotel,54882,1912,92,120.1,36,50.5,68,35,50.58928571,73,40,53.69354839,80,41,55.5,78,46,56.85483871,84,50,60.5,90,52,62.72580645,84,52,62.16129032,85,52,64.65,90,47,63.01612903,83,43,53.8,72,36,49.27419355,71,115,2960,16.59,0,0,56.97260274,0,0,0,0,14,0,0,0,,,,,57.42482371,89
1,State_1,Commercial,Retail_Uncategorized,337000,2006,67,120.1,36,50.5,68,35,50.58928571,73,40,53.69354839,80,41,55.5,78,46,56.85483871,84,50,60.5,90,52,62.72580645,84,52,62.16129032,85,52,64.65,90,47,63.01612903,83,43,53.8,72,36,49.27419355,71,115,2960,16.59,0,0,56.97260274,0,0,0,0,14,0,0,0,,,,,57.60678793,90
1,State_1,Commercial,Office_Uncategorized,159330,1990,86,120.1,36,50.5,68,35,50.58928571,73,40,53.69354839,80,41,55.5,78,46,56.85483871,84,50,60.5,90,52,62.72580645,84,52,62.16129032,85,52,64.65,90,47,63.01612903,83,43,53.8,72,36,49.27419355,71,115,2960,16.59,0,0,56.97260274,0,0,0,0,14,0,0,0,,,,,58.94392544,91
1,State_1,Commercial,Office_Uncategorized,247901,1920,,120.1,36,50.5,68,35,50.58928571,73,40,53.69354839,80,41,55.5,78,46,56.85483871,84,50,60.5,90,52,62.72580645,84,52,62.16129032,85,52,64.65,90,47,63.01612903,83,43,53.8,72,36,49.27419355,71,115,2960,16.59,0,0,56.97260274,0,0,0,0,14,0,0,0,,,,,60.30237593,92
1,State_1,Commercial,Lodging_Hotel,1500000,1989,78,120.1,36,50.5,68,35,50.58928571,73,40,53.69354839,80,41,55.5,78,46,56.85483871,84,50,60.5,90,52,62.72580645,84,52,62.16129032,85,52,64.65,90,47,63.01612903,83,43,53.8,72,36,49.27419355,71,115,2960,16.59,0,0,56.97260274,0,0,0,0,14,0,0,0,,,,,60.81165806,93
1,State_1,Commercial,Lodging_Hotel,124147,1961,94,120.1,36,50.5,68,35,50.58928571,73,40,53.69354839,80,41,55.5,78,46,56.85483871,84,50,60.5,90,52,62.72580645,84,52,62.16129032,85,52,64.65,90,47,63.01612903,83,43,53.8,72,36,49.27419355,71,115,2960,16.59,0,0,56.97260274,0,0,0,0,14,0,0,0,,,,,61.15373007,94
1,State_1,Commercial,Office_Uncategorized,937770,1990,76,120.1,36,50.5,68,35,50.58928571,73,40,53.69354839,80,41,55.5,78,46,56.85483871,84,50,60.5,90,52,62.72580645,84,52,62.16129032,85,52,64.65,90,47,63.01612903,83,43,53.8,72,36,49.27419355,71,115,2960,16.59,0,0,56.97260274,0,0,0,0,14,0,0,0,,,,,63.93230856,95
1,State_1,Commercial,Retail_Strip_shopping_mall,257165,1991,,120.1,36,50.5,68,35,50.58928571,73,40,53.69354839,80,41,55.5,78,46,56.85483871,84,50,60.5,90,52,62.72580645,84,52,62.16129032,85,52,64.65,90,47,63.01612903,83,43,53.8,72,36,49.27419355,71,115,2960,16.59,0,0,56.97260274,0,0,0,0,14,0,0,0,,,,,70.30113332,96
1,State_1,Commercial,Retail_Uncategorized,94505,1920,6,120.1,36,50.5,68,35,50.58928571,73,40,53.69354839,80,41,55.5,78,46,56.85483871,84,50,60.5,90,52,62.72580645,84,52,62.16129032,85,52,64.65,90,47,63.01612903,83,43,53.8,72,36,49.27419355,71,115,2960,16.59,0,0,56.97260274,0,0,0,0,14,0,0,0,,,,,72.51421514,97
1,State_1,Commercial,Lodging_Hotel,564614,,87,120.1,36,50.5,68,35,50.58928571,73,40,53.69354839,80,41,55.5,78,46,56.85483871,84,50,60.5,90,52,62.72580645,84,52,62.16129032,85,52,64.65,90,47,63.01612903,83,43,53.8,72,36,49.27419355,71,115,2960,16.59,0,0,56.97260274,0,0,0,0,14,0,0,0,,,,,73.41092297,98
1,State_1,Commercial,Lodging_Hotel,274450,1969,83,120.1,36,50.5,68,35,50.58928571,73,40,53.69354839,80,41,55.5,78,46,56.85483871,84,50,60.5,90,52,62.72580645,84,52,62.16129032,85,52,64.65,90,47,63.01612903,83,43,53.8,72,36,49.27419355,71,115,2960,16.59,0,0,56.97260274,0,0,0,0,14,0,0,0,,,,,79.47312673,99
1,State_1,Commercial,Office_Uncategorized,180000,1986,74,120.1,36,50.5,68,35,50.58928571,73,40,53.69354839,80,41,55.5,78,46,56.85483871,84,50,60.5,90,52,62.72580645,84,52,62.16129032,85,52,64.65,90,47,63.01612903,83,43,53.8,72,36,49.27419355,71,115,2960,16.59,0,0,56.97260274,0,0,0,0,14,0,0,0,,,,,86.5998982,100
1,State_1,Commercial,Office_Uncategorized,204740,2002,33,120.1,36,50.5,68,35,50.58928571,73,40,53.69354839,80,41,55.5,78,46,56.85483871,84,50,60.5,90,52,62.72580645,84,52,62.16129032,85,52,64.65,90,47,63.01612903,83,43,53.8,72,36,49.27419355,71,115,2960,16.59,0,0,56.97260274,0,0,0,0,14,0,0,0,,,,,88.8,101
1,State_1,Commercial,Office_Uncategorized,86623,1986,54,120.1,36,50.5,68,35,50.58928571,73,40,53.69354839,80,41,55.5,78,46,56.85483871,84,50,60.5,90,52,62.72580645,84,52,62.16129032,85,52,64.65,90,47,63.01612903,83,43,53.8,72,36,49.27419355,71,115,2960,16.59,0,0,56.97260274,0,0,0,0,14,0,0,0,,,,,93.02756943,102
1,State_1,Commercial,Office_Uncategorized,145423,1968,75,120.1,36,50.5,68,35,50.58928571,73,40,53.69354839,80,41,55.5,78,46,56.85483871,84,50,60.5,90,52,62.72580645,84,52,62.16129032,85,52,64.65,90,47,63.01612903,83,43,53.8,72,36,49.27419355,71,115,2960,16.59,0,0,56.97260274,0,0,0,0,14,0,0,0,,,,,94.5,103
1,State_1,Commercial,Office_Uncategorized,248537,1989,48,120.1,36,50.5,68,35,50.58928571,73,40,53.69354839,80,41,55.5,78,46,56.85483871,84,50,60.5,90,52,62.72580645,84,52,62.16129032,85,52,64.65,90,47,63.01612903,83,43,53.8,72,36,49.27419355,71,115,2960,16.59,0,0,56.97260274,0,0,0,0,14,0,0,0,,,,,98.03623774,104
1,State_1,Commercial,Retail_Strip_shopping_mall,48856,1909,,120.1,36,50.5,68,35,50.58928571,73,40,53.69354839,80,41,55.5,78,46,56.85483871,84,50,60.5,90,52,62.72580645,84,52,62.16129032,85,52,64.65,90,47,63.01612903,83,43,53.8,72,36,49.27419355,71,115,2960,16.59,0,0,56.97260274,0,0,0,0,14,0,0,0,,,,,107.1011288,105
1,State_1,Commercial,Office_Uncategorized,70000,1910,58,120.1,36,50.5,68,35,50.58928571,73,40,53.69354839,80,41,55.5,78,46,56.85483871,84,50,60.5,90,52,62.72580645,84,52,62.16129032,85,52,64.65,90,47,63.01612903,83,43,53.8,72,36,49.27419355,71,115,2960,16.59,0,0,56.97260274,0,0,0,0,14,0,0,0,,,,,117.2572603,106
1,State_1,Commercial,Education_Uncategorized,127074,2002,,120.1,36,50.5,68,35,50.58928571,73,40,53.69354839,80,41,55.5,78,46,56.85483871,84,50,60.5,90,52,62.72580645,84,52,62.16129032,85,52,64.65,90,47,63.01612903,83,43,53.8,72,36,49.27419355,71,115,2960,16.59,0,0,56.97260274,0,0,0,0,14,0,0,0,,,,,124.8336477,107
1,State_1,Commercial,Office_Uncategorized,1325000,1979,63,120.1,36,50.5,68,35,50.58928571,73,40,53.69354839,80,41,55.5,78,46,56.85483871,84,50,60.5,90,52,62.72580645,84,52,62.16129032,85,52,64.65,90,47,63.01612903,83,43,53.8,72,36,49.27419355,71,115,2960,16.59,0,0,56.97260274,0,0,0,0,14,0,0,0,,,,,128.7712958,108
1,State_1,Commercial,Office_Uncategorized,178720,1924,39,120.1,36,50.5,68,35,50.58928571,73,40,53.69354839,80,41,55.5,78,46,56.85483871,84,50,60.5,90,52,62.72580645,84,52,62.16129032,85,52,64.65,90,47,63.01612903,83,43,53.8,72,36,49.27419355,71,115,2960,16.59,0,0,56.97260274,0,0,0,0,14,0,0,0,,,,,160.0561794,109
1,State_1,Commercial,Health_Care_Inpatient,72400,,,120.1,36,50.5,68,35,50.58928571,73,40,53.69354839,80,41,55.5,78,46,56.85483871,84,50,60.5,90,52,62.72580645,84,52,62.16129032,85,52,64.65,90,47,63.01612903,83,43,53.8,72,36,49.27419355,71,115,2960,16.59,0,0,56.97260274,0,0,0,0,14,0,0,0,,,,,169.579976,110
1,State_1,Commercial,Commercial_Other,90377,1937,,120.1,36,50.5,68,35,50.58928571,73,40,53.69354839,80,41,55.5,78,46,56.85483871,84,50,60.5,90,52,62.72580645,84,52,62.16129032,85,52,64.65,90,47,63.01612903,83,43,53.8,72,36,49.27419355,71,115,2960,16.59,0,0,56.97260274,0,0,0,0,14,0,0,0,,,,,175.9063336,111
1,State_1,Commercial,Retail_Strip_shopping_mall,226487,,52,120.1,36,50.5,68,35,50.58928571,73,40,53.69354839,80,41,55.5,78,46,56.85483871,84,50,60.5,90,52,62.72580645,84,52,62.16129032,85,52,64.65,90,47,63.01612903,83,43,53.8,72,36,49.27419355,71,115,2960,16.59,0,0,56.97260274,0,0,0,0,14,0,0,0,,,,,217.1,112
1,State_1,Commercial,Grocery_store_or_food_market,97422,1971,23,120.1,36,50.5,68,35,50.58928571,73,40,53.69354839,80,41,55.5,78,46,56.85483871,84,50,60.5,90,52,62.72580645,84,52,62.16129032,85,52,64.65,90,47,63.01612903,83,43,53.8,72,36,49.27419355,71,115,2960,16.59,0,0,56.97260274,0,0,0,0,14,0,0,0,,,,,275.9772887,113
1,State_1,Commercial,Office_Uncategorized,54702,1908,,120.1,36,50.5,68,35,50.58928571,73,40,53.69354839,80,41,55.5,78,46,56.85483871,84,50,60.5,90,52,62.72580645,84,52,62.16129032,85,52,64.65,90,47,63.01612903,83,43,53.8,72,36,49.27419355,71,115,2960,16.59,0,0,56.97260274,0,0,0,0,14,0,0,0,,,,,14.29705367,114
1,State_1,Commercial,Lodging_Hotel,97000,1965,91,120.1,36,50.5,68,35,50.58928571,73,40,53.69354839,80,41,55.5,78,46,56.85483871,84,50,60.5,90,52,62.72580645,84,52,62.16129032,85,52,64.65,90,47,63.01612903,83,43,53.8,72,36,49.27419355,71,115,2960,16.59,0,0,56.97260274,0,0,0,0,14,0,0,0,,,,,20.70078299,115
1,State_1,Commercial,Office_Uncategorized,293837,1907,100,120.1,36,50.5,68,35,50.58928571,73,40,53.69354839,80,41,55.5,78,46,56.85483871,84,50,60.5,90,52,62.72580645,84,52,62.16129032,85,52,64.65,90,47,63.01612903,83,43,53.8,72,36,49.27419355,71,115,2960,16.59,0,0,56.97260274,0,0,0,0,14,0,0,0,,,,,23.79035407,116
1,State_1,Commercial,Office_Uncategorized,135358,1989,90,120.1,36,50.5,68,35,50.58928571,73,40,53.69354839,80,41,55.5,78,46,56.85483871,84,50,60.5,90,52,62.72580645,84,52,62.16129032,85,52,64.65,90,47,63.01612903,83,43,53.8,72,36,49.27419355,71,115,2960,16.59,0,0,56.97260274,0,0,0,0,14,0,0,0,,,,,34.39128827,117
1,State_1,Commercial,Education_Other_classroom,204509,1948,86,120.1,36,50.5,68,35,50.58928571,73,40,53.69354839,80,41,55.5,78,46,56.85483871,84,50,60.5,90,52,62.72580645,84,52,62.16129032,85,52,64.65,90,47,63.01612903,83,43,53.8,72,36,49.27419355,71,115,2960,16.59,0,0,56.97260274,0,0,0,0,14,0,0,0,,,,,37.30709185,118
1,State_1,Commercial,Public_Assembly_Drama_theater,66282,1909,,120.1,36,50.5,68,35,50.58928571,73,40,53.69354839,80,41,55.5,78,46,56.85483871,84,50,60.5,90,52,62.72580645,84,52,62.16129032,85,52,64.65,90,47,63.01612903,83,43,53.8,72,36,49.27419355,71,115,2960,16.59,0,0,56.97260274,0,0,0,0,14,0,0,0,,,,,47.98288794,119
1,State_1,Commercial,Lodging_Hotel,618958,1988,81,120.1,36,50.5,68,35,50.58928571,73,40,53.69354839,80,41,55.5,78,46,56.85483871,84,50,60.5,90,52,62.72580645,84,52,62.16129032,85,52,64.65,90,47,63.01612903,83,43,53.8,72,36,49.27419355,71,115,2960,16.59,0,0,56.97260274,0,0,0,0,14,0,0,0,,,,,61.87776181,120
1,State_1,Commercial,Lodging_Hotel,202500,1907,42,120.1,36,50.5,68,35,50.58928571,73,40,53.69354839,80,41,55.5,78,46,56.85483871,84,50,60.5,90,52,62.72580645,84,52,62.16129032,85,52,64.65,90,47,63.01612903,83,43,53.8,72,36,49.27419355,71,115,2960,16.59,0,0,56.97260274,0,0,0,0,14,0,0,0,,,,,62.5149113,121
1,State_1,Commercial,Lodging_Hotel,83500,1909,64,120.1,36,50.5,68,35,50.58928571,73,40,53.69354839,80,41,55.5,78,46,56.85483871,84,50,60.5,90,52,62.72580645,84,52,62.16129032,85,52,64.65,90,47,63.01612903,83,43,53.8,72,36,49.27419355,71,115,2960,16.59,0,0,56.97260274,0,0,0,0,14,0,0,0,,,,,63.9,122
1,State_1,Commercial,Lodging_Hotel,168000,1927,76,120.1,36,50.5,68,35,50.58928571,73,40,53.69354839,80,41,55.5,78,46,56.85483871,84,50,60.5,90,52,62.72580645,84,52,62.16129032,85,52,64.65,90,47,63.01612903,83,43,53.8,72,36,49.27419355,71,115,2960,16.59,0,0,56.97260274,0,0,0,0,14,0,0,0,,,,,66.19791601,123
1,State_1,Commercial,Retail_Uncategorized,912400,1946,69,120.1,36,50.5,68,35,50.58928571,73,40,53.69354839,80,41,55.5,78,46,56.85483871,84,50,60.5,90,52,62.72580645,84,52,62.16129032,85,52,64.65,90,47,63.01612903,83,43,53.8,72,36,49.27419355,71,115,2960,16.59,0,0,56.97260274,0,0,0,0,14,0,0,0,,,,,68.02138633,124
1,State_1,Commercial,Lodging_Hotel,1964250,,54,120.1,36,50.5,68,35,50.58928571,73,40,53.69354839,80,41,55.5,78,46,56.85483871,84,50,60.5,90,52,62.72580645,84,52,62.16129032,85,52,64.65,90,47,63.01612903,83,43,53.8,72,36,49.27419355,71,115,2960,16.59,0,0,56.97260274,0,0,0,0,14,0,0,0,,,,,69.07820046,125
1,State_1,Commercial,Lodging_Hotel,420000,1987,57,120.1,36,50.5,68,35,50.58928571,73,40,53.69354839,80,41,55.5,78,46,56.85483871,84,50,60.5,90,52,62.72580645,84,52,62.16129032,85,52,64.65,90,47,63.01612903,83,43,53.8,72,36,49.27419355,71,115,2960,16.59,0,0,56.97260274,0,0,0,0,14,0,0,0,,,,,75.1,126
1,State_1,Residential,Mixed_Use_Predominantly_Commercial,68132,1911,,120.1,36,50.5,68,35,50.58928571,73,40,53.69354839,80,41,55.5,78,46,56.85483871,84,50,60.5,90,52,62.72580645,84,52,62.16129032,85,52,64.65,90,47,63.01612903,83,43,53.8,72,36,49.27419355,71,115,2960,16.59,0,0,56.97260274,0,0,0,0,14,0,0,0,,,,,77.59173441,127
1,State_1,Commercial,Public_Assembly_Social_meeting,118969,1934,,120.1,36,50.5,68,35,50.58928571,73,40,53.69354839,80,41,55.5,78,46,56.85483871,84,50,60.5,90,52,62.72580645,84,52,62.16129032,85,52,64.65,90,47,63.01612903,83,43,53.8,72,36,49.27419355,71,115,2960,16.59,0,0,56.97260274,0,0,0,0,14,0,0,0,,,,,82.1036889,128
1,State_1,Commercial,Office_Uncategorized,69084,1983,69,120.1,36,50.5,68,35,50.58928571,73,40,53.69354839,80,41,55.5,78,46,56.85483871,84,50,60.5,90,52,62.72580645,84,52,62.16129032,85,52,64.65,90,47,63.01612903,83,43,53.8,72,36,49.27419355,71,115,2960,16.59,0,0,56.97260274,0,0,0,0,14,0,0,0,,,,,86.85880829,129
1,State_1,Commercial,Lodging_Hotel,836285,1983,76,120.1,36,50.5,68,35,50.58928571,73,40,53.69354839,80,41,55.5,78,46,56.85483871,84,50,60.5,90,52,62.72580645,84,52,62.16129032,85,52,64.65,90,47,63.01612903,83,43,53.8,72,36,49.27419355,71,115,2960,16.59,0,0,56.97260274,0,0,0,0,14,0,0,0,,,,,87.3,130
1,State_1,Commercial,Office_Uncategorized,53715,1908,,120.1,36,50.5,68,35,50.58928571,73,40,53.69354839,80,41,55.5,78,46,56.85483871,84,50,60.5,90,52,62.72580645,84,52,62.16129032,85,52,64.65,90,47,63.01612903,83,43,53.8,72,36,49.27419355,71,115,2960,16.59,0,0,56.97260274,0,0,0,0,14,0,0,0,,,,,87.70415001,131
1,State_1,Commercial,Lodging_Hotel,106577,1924,67,120.1,36,50.5,68,35,50.58928571,73,40,53.69354839,80,41,55.5,78,46,56.85483871,84,50,60.5,90,52,62.72580645,84,52,62.16129032,85,52,64.65,90,47,63.01612903,83,43,53.8,72,36,49.27419355,71,115,2960,16.59,0,0,56.97260274,0,0,0,0,14,0,0,0,,,,,88.33529007,132
1,State_1,Commercial,Lodging_Hotel,93600,1913,78,120.1,36,50.5,68,35,50.58928571,73,40,53.69354839,80,41,55.5,78,46,56.85483871,84,50,60.5,90,52,62.72580645,84,52,62.16129032,85,52,64.65,90,47,63.01612903,83,43,53.8,72,36,49.27419355,71,115,2960,16.59,0,0,56.97260274,0,0,0,0,14,0,0,0,,,,,90.38129052,133
1,State_1,Commercial,Office_Uncategorized,64048,1973,65,120.1,36,50.5,68,35,50.58928571,73,40,53.69354839,80,41,55.5,78,46,56.85483871,84,50,60.5,90,52,62.72580645,84,52,62.16129032,85,52,64.65,90,47,63.01612903,83,43,53.8,72,36,49.27419355,71,115,2960,16.59,0,0,56.97260274,0,0,0,0,14,0,0,0,,,,,99.83183771,134
1,State_1,Commercial,Lodging_Hotel,50403,1926,75,120.1,36,50.5,68,35,50.58928571,73,40,53.69354839,80,41,55.5,78,46,56.85483871,84,50,60.5,90,52,62.72580645,84,52,62.16129032,85,52,64.65,90,47,63.01612903,83,43,53.8,72,36,49.27419355,71,115,2960,16.59,0,0,56.97260274,0,0,0,0,14,0,0,0,,,,,100.7027981,135
1,State_1,Commercial,Commercial_Other,259424,1912,,120.1,36,50.5,68,35,50.58928571,73,40,53.69354839,80,41,55.5,78,46,56.85483871,84,50,60.5,90,52,62.72580645,84,52,62.16129032,85,52,64.65,90,47,63.01612903,83,43,53.8,72,36,49.27419355,71,115,2960,16.59,0,0,56.97260274,0,0,0,0,14,0,0,0,,,,,104.7902343,136
1,State_1,Commercial,Lodging_Hotel,115749,1908,62,120.1,36,50.5,68,35,50.58928571,73,40,53.69354839,80,41,55.5,78,46,56.85483871,84,50,60.5,90,52,62.72580645,84,52,62.16129032,85,52,64.65,90,47,63.01612903,83,43,53.8,72,36,49.27419355,71,115,2960,16.59,0,0,56.97260274,0,0,0,0,14,0,0,0,,,,,110.8043521,137
